timestamp,service,status,response_time_ms,error_rate_percent,uptime_percent
2026-03-08 15:32:35,Lab Results API,Down,241.16,1.86,94.45
2026-03-08 15:32:35,Pharmacy Service API,Critical,165.62,7.48,96.0
2026-03-08 15:32:35,Authentication Service,Down,401.24,2.93,93.97
2026-03-08 15:32:40,Patient Records API,Down,96.31,0.5,93.2
2026-03-08 15:32:40,Appointment Booking API,Down,408.78,7.88,93.12
2026-03-08 15:32:40,Lab Results API,Down,156.94,4.43,93.38
2026-03-08 15:32:40,Pharmacy Service API,Warning,301.02,1.92,97.75
2026-03-08 15:32:40,Authentication Service,Down,200.79,4.24,93.34
2026-03-08 15:32:40,Patient Records API,Warning,368.09,4.17,96.34
2026-03-08 15:32:40,Appointment Booking API,Critical,546.96,1.92,99.32
2026-03-08 15:32:40,Lab Results API,Down,486.7,5.43,94.81
2026-03-08 15:32:40,Pharmacy Service API,Warning,372.88,1.36,97.54
2026-03-08 15:32:40,Authentication Service,Critical,462.47,0.87,96.52
2026-03-08 15:32:45,Patient Records API,Critical,420.07,4.6,98.85
2026-03-08 15:32:45,Appointment Booking API,Warning,263.43,2.33,99.89
2026-03-08 15:32:45,Lab Results API,Critical,428.74,5.54,98.67
2026-03-08 15:32:45,Pharmacy Service API,Critical,320.96,6.76,97.21
2026-03-08 15:32:45,Authentication Service,Warning,112.92,3.32,99.3
2026-03-08 15:32:45,Patient Records API,Critical,323.09,6.91,99.41
2026-03-08 15:32:45,Appointment Booking API,Warning,329.0,0.42,96.78
2026-03-08 15:32:45,Lab Results API,Down,280.07,3.33,94.36
2026-03-08 15:32:45,Pharmacy Service API,Critical,181.28,5.93,98.32
2026-03-08 15:32:45,Authentication Service,Down,509.97,4.84,93.79
2026-03-08 15:32:51,Patient Records API,Warning,103.24,4.63,95.72
2026-03-08 15:32:51,Appointment Booking API,Warning,257.42,2.15,96.66
2026-03-08 15:32:51,Lab Results API,Critical,471.74,2.97,97.09
2026-03-08 15:32:51,Pharmacy Service API,Critical,473.3,5.85,99.78
2026-03-08 15:32:51,Authentication Service,Warning,355.91,1.98,99.25
2026-03-08 15:32:51,Patient Records API,Critical,158.24,6.41,97.45
2026-03-08 15:32:51,Appointment Booking API,Down,175.49,4.1,93.51
2026-03-08 15:32:51,Lab Results API,Warning,104.84,4.6,99.67
2026-03-08 15:32:51,Pharmacy Service API,Down,513.53,6.07,93.5
2026-03-08 15:32:51,Authentication Service,Critical,411.31,3.22,96.44
2026-03-08 15:32:56,Patient Records API,Critical,181.83,6.8,96.7
2026-03-08 15:32:56,Appointment Booking API,Critical,459.73,2.52,98.35
2026-03-08 15:32:56,Lab Results API,Critical,305.1,5.43,98.72
2026-03-08 15:32:56,Pharmacy Service API,Down,359.15,7.54,93.63
2026-03-08 15:32:56,Authentication Service,Healthy,134.04,0.31,96.99
2026-03-08 15:32:56,Patient Records API,Warning,178.62,4.68,96.29
2026-03-08 15:32:56,Appointment Booking API,Warning,354.89,3.49,97.12
2026-03-08 15:32:56,Lab Results API,Down,387.59,0.99,93.06
2026-03-08 15:32:56,Pharmacy Service API,Down,164.84,6.92,94.45
2026-03-08 15:32:56,Authentication Service,Critical,153.32,7.87,95.9
2026-03-08 15:33:01,Patient Records API,Warning,315.86,2.42,99.26
2026-03-08 15:33:01,Appointment Booking API,Critical,99.48,5.98,96.71
2026-03-08 15:33:01,Lab Results API,Down,287.66,4.56,94.37
2026-03-08 15:33:01,Pharmacy Service API,Warning,314.09,4.07,96.99
2026-03-08 15:33:01,Authentication Service,Down,312.01,6.89,93.9
2026-03-08 15:33:01,Patient Records API,Down,143.57,4.19,94.38
2026-03-08 15:33:01,Appointment Booking API,Warning,253.77,2.86,96.67
2026-03-08 15:33:01,Lab Results API,Down,420.23,7.15,94.1
2026-03-08 15:33:01,Pharmacy Service API,Critical,407.57,4.36,98.31
2026-03-08 15:33:01,Authentication Service,Critical,492.81,7.64,95.09
2026-03-08 15:33:06,Patient Records API,Warning,192.48,4.18,99.26
2026-03-08 15:33:06,Appointment Booking API,Critical,342.0,6.77,97.68
2026-03-08 15:33:06,Lab Results API,Warning,269.78,2.91,98.89
2026-03-08 15:33:06,Pharmacy Service API,Down,335.5,7.79,93.75
2026-03-08 15:33:06,Authentication Service,Down,165.82,0.6,94.21
2026-03-08 15:33:06,Patient Records API,Critical,355.29,5.78,98.54
2026-03-08 15:33:06,Appointment Booking API,Healthy,140.28,1.54,95.92
2026-03-08 15:33:06,Lab Results API,Critical,278.74,7.51,98.29
2026-03-08 15:33:06,Pharmacy Service API,Critical,336.85,5.03,96.04
2026-03-08 15:33:06,Authentication Service,Warning,298.81,1.43,97.7
2026-03-08 15:33:11,Patient Records API,Down,137.4,3.71,93.3
2026-03-08 15:33:11,Appointment Booking API,Warning,280.79,3.96,96.34
2026-03-08 15:33:11,Lab Results API,Down,278.9,7.47,93.16
2026-03-08 15:33:11,Pharmacy Service API,Down,434.15,1.4,94.0
2026-03-08 15:33:11,Authentication Service,Critical,131.23,7.38,97.24
2026-03-08 15:33:11,Patient Records API,Critical,482.66,0.98,97.2
2026-03-08 15:33:11,Appointment Booking API,Warning,375.56,1.53,99.97
2026-03-08 15:33:11,Lab Results API,Critical,283.68,5.55,99.39
2026-03-08 15:33:11,Pharmacy Service API,Critical,469.66,7.72,96.41
2026-03-08 15:33:11,Authentication Service,Critical,431.42,2.48,95.98
2026-03-08 15:33:16,Patient Records API,Down,538.03,5.88,93.6
2026-03-08 15:33:16,Appointment Booking API,Critical,529.51,5.55,96.17
2026-03-08 15:33:16,Lab Results API,Critical,498.02,4.43,95.97
2026-03-08 15:33:16,Pharmacy Service API,Warning,313.94,3.07,97.16
2026-03-08 15:33:16,Authentication Service,Critical,506.05,6.94,96.14
2026-03-08 15:33:16,Patient Records API,Warning,331.6,0.77,95.41
2026-03-08 15:33:16,Appointment Booking API,Down,142.72,7.79,93.35
2026-03-08 15:33:16,Lab Results API,Critical,162.88,6.82,97.14
2026-03-08 15:33:16,Pharmacy Service API,Down,519.67,4.85,93.89
2026-03-08 15:33:16,Authentication Service,Down,212.53,6.97,93.17
2026-03-08 15:33:22,Patient Records API,Critical,455.92,6.45,97.67
2026-03-08 15:33:22,Appointment Booking API,Down,106.73,7.16,94.82
2026-03-08 15:33:22,Lab Results API,Critical,404.35,5.84,99.56
2026-03-08 15:33:22,Pharmacy Service API,Down,454.54,7.23,94.36
2026-03-08 15:33:22,Authentication Service,Critical,398.47,5.34,96.36
2026-03-08 15:33:22,Patient Records API,Critical,333.28,7.46,95.54
2026-03-08 15:33:22,Appointment Booking API,Critical,251.76,5.21,97.67
2026-03-08 15:33:22,Lab Results API,Critical,500.03,2.31,98.0
2026-03-08 15:33:22,Pharmacy Service API,Critical,427.76,7.43,98.76
2026-03-08 15:33:22,Authentication Service,Critical,439.93,4.34,97.82
2026-03-08 15:33:27,Patient Records API,Warning,356.11,0.48,98.88
2026-03-08 15:33:27,Appointment Booking API,Critical,432.56,1.51,97.29
2026-03-08 15:33:27,Lab Results API,Down,256.66,1.03,93.84
2026-03-08 15:33:27,Pharmacy Service API,Down,464.35,4.82,94.83
2026-03-08 15:33:27,Authentication Service,Warning,112.28,2.39,95.91
2026-03-08 15:33:27,Patient Records API,Critical,480.4,4.84,97.21
2026-03-08 15:33:27,Appointment Booking API,Down,458.94,2.98,93.99
2026-03-08 15:33:27,Lab Results API,Critical,99.19,6.38,99.61
2026-03-08 15:33:27,Pharmacy Service API,Critical,468.69,1.12,99.38
2026-03-08 15:33:27,Authentication Service,Warning,340.77,1.2,95.1
2026-03-08 15:33:32,Patient Records API,Warning,344.0,1.45,99.5
2026-03-08 15:33:32,Appointment Booking API,Critical,415.91,3.33,98.14
2026-03-08 15:33:32,Lab Results API,Warning,174.94,4.57,97.24
2026-03-08 15:33:32,Pharmacy Service API,Warning,350.39,1.21,99.28
2026-03-08 15:33:32,Authentication Service,Down,285.05,5.57,94.24
2026-03-08 15:33:32,Patient Records API,Down,504.88,0.54,94.07
2026-03-08 15:33:32,Appointment Booking API,Critical,155.79,6.84,96.87
2026-03-08 15:33:32,Lab Results API,Critical,462.2,7.71,96.36
2026-03-08 15:33:32,Pharmacy Service API,Down,154.02,6.05,94.3
2026-03-08 15:33:32,Authentication Service,Critical,419.52,0.72,98.88
2026-03-08 15:33:37,Patient Records API,Healthy,231.25,1.2,98.66
2026-03-08 15:33:37,Appointment Booking API,Down,543.01,7.28,94.29
2026-03-08 15:33:37,Lab Results API,Down,199.73,3.4,93.8
2026-03-08 15:33:37,Pharmacy Service API,Healthy,162.97,0.9,95.95
2026-03-08 15:33:37,Authentication Service,Critical,136.35,5.29,97.62
2026-03-08 15:33:37,Patient Records API,Critical,190.59,7.14,98.52
2026-03-08 15:33:37,Appointment Booking API,Warning,144.26,4.14,99.82
2026-03-08 15:33:37,Lab Results API,Critical,514.53,3.62,98.19
2026-03-08 15:33:37,Pharmacy Service API,Warning,220.47,2.12,95.74
2026-03-08 15:33:37,Authentication Service,Critical,497.13,1.45,95.14
2026-03-08 15:33:42,Patient Records API,Warning,284.7,0.27,98.68
2026-03-08 15:33:42,Appointment Booking API,Critical,408.82,3.46,97.34
2026-03-08 15:33:42,Lab Results API,Down,119.05,5.62,93.41
2026-03-08 15:33:42,Pharmacy Service API,Down,518.79,1.46,93.62
2026-03-08 15:33:42,Authentication Service,Critical,261.72,6.18,98.26
2026-03-08 15:33:42,Patient Records API,Warning,384.82,0.32,96.49
2026-03-08 15:33:42,Appointment Booking API,Down,477.32,5.74,94.95
2026-03-08 15:33:42,Lab Results API,Critical,267.84,6.4,97.29
2026-03-08 15:33:42,Pharmacy Service API,Down,398.22,2.06,94.92
2026-03-08 15:33:42,Authentication Service,Down,433.25,4.1,94.48
2026-03-08 15:33:47,Patient Records API,Critical,501.46,1.84,99.1
2026-03-08 15:33:47,Appointment Booking API,Critical,141.72,6.74,97.46
2026-03-08 15:33:47,Lab Results API,Warning,228.56,3.16,98.65
2026-03-08 15:33:47,Pharmacy Service API,Critical,84.13,7.08,96.12
2026-03-08 15:33:47,Authentication Service,Critical,452.22,0.2,99.49
2026-03-08 15:33:47,Patient Records API,Down,316.06,4.8,94.7
2026-03-08 15:33:47,Appointment Booking API,Critical,506.97,6.63,99.13
2026-03-08 15:33:47,Lab Results API,Critical,398.7,5.58,95.23
2026-03-08 15:33:47,Pharmacy Service API,Critical,336.44,6.46,99.79
2026-03-08 15:33:47,Authentication Service,Down,231.25,2.97,94.4
2026-03-08 15:33:53,Patient Records API,Down,454.21,4.79,94.1
2026-03-08 15:33:53,Appointment Booking API,Critical,144.99,5.91,97.03
2026-03-08 15:33:53,Lab Results API,Critical,474.29,0.19,98.7
2026-03-08 15:33:53,Pharmacy Service API,Warning,227.83,3.27,96.34
2026-03-08 15:33:53,Authentication Service,Critical,259.07,7.31,97.11
2026-03-08 15:33:53,Patient Records API,Warning,344.58,2.72,97.9
2026-03-08 15:33:53,Appointment Booking API,Critical,535.82,4.13,96.0
2026-03-08 15:33:53,Lab Results API,Critical,495.57,1.98,98.39
2026-03-08 15:33:53,Pharmacy Service API,Critical,174.9,7.32,96.74
2026-03-08 15:33:53,Authentication Service,Down,346.33,3.25,94.81
2026-03-08 15:33:58,Patient Records API,Warning,85.48,3.02,95.99
2026-03-08 15:33:58,Appointment Booking API,Critical,498.51,7.52,99.48
2026-03-08 15:33:58,Lab Results API,Down,491.13,1.46,93.22
2026-03-08 15:33:58,Pharmacy Service API,Critical,378.46,7.38,98.17
2026-03-08 15:33:58,Authentication Service,Critical,435.18,5.85,99.97
2026-03-08 15:33:58,Patient Records API,Down,358.07,4.13,94.17
2026-03-08 15:33:58,Appointment Booking API,Warning,316.75,2.53,99.54
2026-03-08 15:33:58,Lab Results API,Warning,332.07,0.78,99.16
2026-03-08 15:33:58,Pharmacy Service API,Down,485.79,2.96,93.68
2026-03-08 15:33:58,Authentication Service,Warning,102.01,3.96,95.98
2026-03-08 15:34:03,Patient Records API,Critical,522.48,1.18,98.11
2026-03-08 15:34:03,Appointment Booking API,Healthy,236.73,0.77,96.02
2026-03-08 15:34:03,Lab Results API,Down,391.22,5.32,94.39
2026-03-08 15:34:03,Pharmacy Service API,Warning,194.19,2.68,95.09
2026-03-08 15:34:03,Authentication Service,Critical,523.74,1.0,96.46
2026-03-08 15:34:03,Patient Records API,Down,243.35,7.32,94.53
2026-03-08 15:34:03,Appointment Booking API,Down,490.24,0.66,93.28
2026-03-08 15:34:03,Lab Results API,Critical,406.11,6.81,98.43
2026-03-08 15:34:03,Pharmacy Service API,Down,178.63,0.4,93.36
2026-03-08 15:34:03,Authentication Service,Critical,380.04,5.11,95.95
2026-03-08 15:34:08,Patient Records API,Critical,200.34,6.14,97.08
2026-03-08 15:34:08,Appointment Booking API,Warning,328.22,0.15,96.78
2026-03-08 15:34:08,Lab Results API,Down,504.75,1.56,94.92
2026-03-08 15:34:08,Pharmacy Service API,Down,235.73,7.03,94.85
2026-03-08 15:34:08,Authentication Service,Critical,542.89,4.72,97.02
2026-03-08 15:34:08,Patient Records API,Down,523.23,2.49,93.0
2026-03-08 15:34:08,Appointment Booking API,Healthy,249.18,0.44,95.24
2026-03-08 15:34:08,Lab Results API,Critical,525.23,6.53,99.5
2026-03-08 15:34:08,Pharmacy Service API,Warning,362.69,1.96,98.89
2026-03-08 15:34:08,Authentication Service,Critical,532.56,0.31,96.43
2026-03-08 15:34:13,Patient Records API,Healthy,80.24,0.47,99.97
2026-03-08 15:34:13,Appointment Booking API,Critical,342.63,5.67,98.07
2026-03-08 15:34:13,Lab Results API,Critical,109.54,7.67,96.72
2026-03-08 15:34:13,Pharmacy Service API,Critical,398.01,5.1,98.35
2026-03-08 15:34:13,Authentication Service,Down,410.22,1.36,94.48
2026-03-08 15:34:13,Patient Records API,Warning,127.46,2.59,96.35
2026-03-08 15:34:13,Appointment Booking API,Warning,227.51,2.37,98.05
2026-03-08 15:34:13,Lab Results API,Down,195.9,0.85,93.77
2026-03-08 15:34:13,Pharmacy Service API,Critical,439.43,6.2,99.98
2026-03-08 15:34:13,Authentication Service,Critical,526.7,3.34,98.45
2026-03-08 15:34:18,Patient Records API,Warning,249.61,4.16,98.91
2026-03-08 15:34:18,Appointment Booking API,Down,506.62,1.62,94.35
2026-03-08 15:34:18,Lab Results API,Critical,549.79,7.38,95.72
2026-03-08 15:34:18,Pharmacy Service API,Critical,330.8,5.24,99.66
2026-03-08 15:34:18,Authentication Service,Critical,465.49,0.29,97.19
2026-03-08 15:34:18,Patient Records API,Down,113.44,0.57,94.97
2026-03-08 15:34:18,Appointment Booking API,Down,378.79,1.4,93.4
2026-03-08 15:34:18,Lab Results API,Critical,367.73,6.58,99.39
2026-03-08 15:34:18,Pharmacy Service API,Warning,352.95,3.62,95.24
2026-03-08 15:34:18,Authentication Service,Warning,395.11,2.12,96.22
2026-03-08 15:34:23,Patient Records API,Warning,362.91,1.23,97.2
2026-03-08 15:34:23,Appointment Booking API,Critical,453.71,5.35,95.95
2026-03-08 15:34:23,Lab Results API,Down,403.33,1.91,93.33
2026-03-08 15:34:23,Pharmacy Service API,Critical,174.43,7.96,97.4
2026-03-08 15:34:23,Authentication Service,Healthy,209.28,1.25,95.53
2026-03-08 15:34:23,Patient Records API,Critical,509.01,0.98,97.38
2026-03-08 15:34:23,Appointment Booking API,Warning,228.6,2.72,99.73
2026-03-08 15:34:23,Lab Results API,Critical,236.95,6.17,95.32
2026-03-08 15:34:23,Pharmacy Service API,Warning,363.87,4.36,95.61
2026-03-08 15:34:23,Authentication Service,Warning,370.03,3.34,98.56
2026-03-08 15:34:29,Patient Records API,Down,422.8,5.11,93.24
2026-03-08 15:34:29,Appointment Booking API,Critical,226.88,6.2,95.51
2026-03-08 15:34:29,Lab Results API,Critical,480.39,4.55,95.09
2026-03-08 15:34:29,Pharmacy Service API,Warning,157.6,2.2,96.78
2026-03-08 15:34:29,Authentication Service,Warning,284.93,3.9,96.83
2026-03-08 15:34:29,Patient Records API,Down,401.56,4.27,93.58
2026-03-08 15:34:29,Appointment Booking API,Healthy,239.67,1.22,97.18
2026-03-08 15:34:29,Lab Results API,Healthy,239.74,0.97,99.49
2026-03-08 15:34:29,Pharmacy Service API,Down,143.98,1.37,93.59
2026-03-08 15:34:29,Authentication Service,Critical,158.7,6.52,97.56
2026-03-08 15:34:34,Patient Records API,Warning,332.63,3.42,97.37
2026-03-08 15:34:34,Appointment Booking API,Critical,127.68,5.73,99.11
2026-03-08 15:34:34,Lab Results API,Down,130.35,7.15,94.16
2026-03-08 15:34:34,Pharmacy Service API,Down,461.21,6.75,94.84
2026-03-08 15:34:34,Authentication Service,Critical,271.01,5.2,96.41
2026-03-08 15:34:34,Patient Records API,Warning,153.45,3.67,95.44
2026-03-08 15:34:34,Appointment Booking API,Critical,532.61,4.85,99.13
2026-03-08 15:34:34,Lab Results API,Critical,474.84,7.17,97.52
2026-03-08 15:34:34,Pharmacy Service API,Healthy,106.74,1.73,99.81
2026-03-08 15:34:34,Authentication Service,Critical,266.39,6.06,98.17
2026-03-08 15:34:39,Patient Records API,Critical,129.35,5.33,99.07
2026-03-08 15:34:39,Appointment Booking API,Down,155.43,7.61,93.09
2026-03-08 15:34:39,Lab Results API,Warning,363.34,1.65,95.03
2026-03-08 15:34:39,Pharmacy Service API,Warning,225.82,2.61,95.22
2026-03-08 15:34:39,Authentication Service,Critical,463.22,3.98,99.44
2026-03-08 15:34:39,Patient Records API,Warning,191.93,3.35,95.84
2026-03-08 15:34:39,Appointment Booking API,Critical,457.47,0.81,95.67
2026-03-08 15:34:39,Lab Results API,Down,222.01,3.46,93.87
2026-03-08 15:34:39,Pharmacy Service API,Critical,487.18,2.6,98.94
2026-03-08 15:34:39,Authentication Service,Down,140.91,1.8,93.63
2026-03-08 15:34:44,Patient Records API,Down,157.88,6.52,93.58
2026-03-08 15:34:44,Appointment Booking API,Warning,389.31,2.71,96.71
2026-03-08 15:34:44,Lab Results API,Down,437.8,4.14,93.74
2026-03-08 15:34:44,Pharmacy Service API,Critical,458.29,4.31,98.89
2026-03-08 15:34:44,Authentication Service,Critical,434.75,4.79,96.11
2026-03-08 15:34:44,Patient Records API,Critical,481.83,6.98,95.96
2026-03-08 15:34:44,Appointment Booking API,Warning,118.25,4.68,96.94
2026-03-08 15:34:44,Lab Results API,Down,436.53,3.72,94.27
2026-03-08 15:34:44,Pharmacy Service API,Warning,232.76,4.37,98.87
2026-03-08 15:34:44,Authentication Service,Down,178.54,7.33,94.6
2026-03-08 15:34:49,Patient Records API,Critical,426.96,1.26,99.72
2026-03-08 15:34:49,Appointment Booking API,Down,538.12,5.06,93.86
2026-03-08 15:34:49,Lab Results API,Warning,168.74,2.22,96.09
2026-03-08 15:34:49,Pharmacy Service API,Down,494.24,1.82,94.54
2026-03-08 15:34:49,Authentication Service,Critical,181.42,6.34,98.48
2026-03-08 15:34:49,Patient Records API,Warning,381.35,2.29,99.18
2026-03-08 15:34:49,Appointment Booking API,Healthy,120.82,1.7,95.86
2026-03-08 15:34:49,Lab Results API,Critical,536.27,6.43,97.76
2026-03-08 15:34:49,Pharmacy Service API,Warning,253.17,4.28,95.69
2026-03-08 15:34:49,Authentication Service,Critical,513.82,4.87,95.45
2026-03-08 15:34:54,Patient Records API,Critical,330.44,5.2,95.7
2026-03-08 15:34:54,Appointment Booking API,Critical,369.16,5.65,97.68
2026-03-08 15:34:54,Lab Results API,Healthy,186.83,0.61,99.23
2026-03-08 15:34:54,Pharmacy Service API,Warning,295.7,2.93,95.06
2026-03-08 15:34:54,Authentication Service,Critical,308.59,6.72,98.0
2026-03-08 15:34:54,Patient Records API,Critical,495.28,2.3,98.95
2026-03-08 15:34:54,Appointment Booking API,Down,176.59,5.16,94.51
2026-03-08 15:34:54,Lab Results API,Critical,447.32,1.68,95.12
2026-03-08 15:34:54,Pharmacy Service API,Healthy,215.05,1.82,96.57
2026-03-08 15:34:54,Authentication Service,Critical,534.62,5.37,95.32
2026-03-08 15:35:00,Patient Records API,Critical,518.98,3.91,96.65
2026-03-08 15:35:00,Appointment Booking API,Down,120.32,1.83,93.67
2026-03-08 15:35:00,Lab Results API,Critical,263.34,5.49,97.86
2026-03-08 15:35:00,Pharmacy Service API,Critical,228.52,7.11,99.0
2026-03-08 15:35:00,Authentication Service,Critical,486.46,5.22,99.49
2026-03-08 15:35:00,Patient Records API,Warning,290.97,1.8,97.46
2026-03-08 15:35:00,Appointment Booking API,Critical,439.34,2.79,96.2
2026-03-08 15:35:00,Lab Results API,Warning,244.55,2.14,99.58
2026-03-08 15:35:00,Pharmacy Service API,Down,153.51,2.65,94.3
2026-03-08 15:35:00,Authentication Service,Warning,88.01,2.75,97.77
2026-03-08 15:35:05,Patient Records API,Warning,298.08,1.58,97.34
2026-03-08 15:35:05,Appointment Booking API,Warning,328.92,4.52,99.51
2026-03-08 15:35:05,Lab Results API,Warning,159.09,4.0,97.4
2026-03-08 15:35:05,Pharmacy Service API,Warning,135.38,3.73,98.72
2026-03-08 15:35:05,Authentication Service,Warning,360.95,4.22,99.43
2026-03-08 15:35:05,Patient Records API,Healthy,116.52,0.33,99.09
2026-03-08 15:35:05,Appointment Booking API,Down,163.79,0.49,94.1
2026-03-08 15:35:05,Lab Results API,Warning,398.25,3.49,99.43
2026-03-08 15:35:05,Pharmacy Service API,Critical,386.56,5.73,97.35
2026-03-08 15:35:05,Authentication Service,Down,448.04,7.89,93.87
2026-03-08 15:35:10,Patient Records API,Warning,224.73,3.37,95.29
2026-03-08 15:35:10,Appointment Booking API,Down,396.28,3.66,94.54
2026-03-08 15:35:10,Lab Results API,Warning,223.63,4.98,96.69
2026-03-08 15:35:10,Pharmacy Service API,Critical,154.73,7.08,99.62
2026-03-08 15:35:10,Authentication Service,Down,272.36,7.04,94.51
2026-03-08 15:35:10,Patient Records API,Critical,244.37,7.83,99.99
2026-03-08 15:35:10,Appointment Booking API,Critical,238.43,5.07,97.69
2026-03-08 15:35:10,Lab Results API,Healthy,244.82,0.92,95.57
2026-03-08 15:35:10,Pharmacy Service API,Critical,480.4,2.7,96.37
2026-03-08 15:35:10,Authentication Service,Down,276.65,2.43,93.35
2026-03-08 15:35:15,Patient Records API,Warning,230.28,3.7,99.93
2026-03-08 15:35:15,Appointment Booking API,Critical,431.27,5.81,97.46
2026-03-08 15:35:15,Lab Results API,Warning,135.43,2.65,99.75
2026-03-08 15:35:15,Pharmacy Service API,Critical,256.13,7.15,95.4
2026-03-08 15:35:15,Authentication Service,Warning,84.55,3.53,96.05
2026-03-08 15:35:15,Patient Records API,Warning,320.03,4.79,97.02
2026-03-08 15:35:15,Appointment Booking API,Critical,254.91,6.01,95.16
2026-03-08 15:35:15,Lab Results API,Critical,513.79,7.65,96.33
2026-03-08 15:35:15,Pharmacy Service API,Warning,242.59,4.57,96.14
2026-03-08 15:35:15,Authentication Service,Critical,412.02,2.54,97.98
2026-03-08 15:35:20,Patient Records API,Critical,530.47,0.38,99.13
2026-03-08 15:35:20,Appointment Booking API,Critical,121.38,7.19,98.25
2026-03-08 15:35:20,Lab Results API,Warning,385.22,1.42,98.76
2026-03-08 15:35:20,Pharmacy Service API,Warning,86.05,2.81,98.69
2026-03-08 15:35:20,Authentication Service,Down,479.7,4.3,93.82
2026-03-08 15:35:20,Patient Records API,Critical,226.27,7.41,95.81
2026-03-08 15:35:20,Appointment Booking API,Down,169.01,6.51,94.43
2026-03-08 15:35:20,Lab Results API,Down,423.88,6.28,94.29
2026-03-08 15:35:20,Pharmacy Service API,Down,250.8,6.36,93.06
2026-03-08 15:35:20,Authentication Service,Down,395.18,2.47,94.77
2026-03-08 15:35:25,Patient Records API,Warning,308.14,1.89,98.09
2026-03-08 15:35:25,Appointment Booking API,Healthy,184.9,1.91,99.86
2026-03-08 15:35:25,Lab Results API,Critical,406.36,4.91,98.79
2026-03-08 15:35:25,Pharmacy Service API,Down,436.15,7.61,93.91
2026-03-08 15:35:25,Authentication Service,Warning,341.54,0.19,99.67
2026-03-08 15:35:25,Patient Records API,Warning,340.62,1.31,98.25
2026-03-08 15:35:25,Appointment Booking API,Healthy,223.41,1.95,96.66
2026-03-08 15:35:25,Lab Results API,Down,337.57,7.88,93.15
2026-03-08 15:35:25,Pharmacy Service API,Down,85.14,4.36,94.49
2026-03-08 15:35:25,Authentication Service,Critical,180.52,5.27,96.71
2026-03-08 15:35:31,Patient Records API,Warning,316.3,2.76,97.93
2026-03-08 15:35:31,Appointment Booking API,Down,108.76,3.67,94.34
2026-03-08 15:35:31,Lab Results API,Critical,169.9,7.99,98.69
2026-03-08 15:35:31,Pharmacy Service API,Warning,278.35,4.11,96.97
2026-03-08 15:35:31,Authentication Service,Healthy,82.44,1.63,95.9
2026-03-08 15:35:31,Patient Records API,Critical,526.51,4.83,96.47
2026-03-08 15:35:31,Appointment Booking API,Critical,474.1,4.3,96.75
2026-03-08 15:35:31,Lab Results API,Down,272.3,6.15,94.6
2026-03-08 15:35:31,Pharmacy Service API,Warning,198.75,3.93,96.99
2026-03-08 15:35:31,Authentication Service,Down,81.38,3.44,93.7
2026-03-08 15:35:36,Patient Records API,Critical,162.55,7.23,96.57
2026-03-08 15:35:36,Appointment Booking API,Down,429.21,7.77,94.44
2026-03-08 15:35:36,Lab Results API,Warning,382.16,0.53,95.24
2026-03-08 15:35:36,Pharmacy Service API,Warning,213.02,2.61,98.49
2026-03-08 15:35:36,Authentication Service,Critical,455.49,0.49,99.89
2026-03-08 15:35:36,Patient Records API,Down,128.8,2.35,94.57
2026-03-08 15:35:36,Appointment Booking API,Down,344.3,2.75,94.57
2026-03-08 15:35:36,Lab Results API,Warning,271.03,4.9,96.63
2026-03-08 15:35:36,Pharmacy Service API,Critical,194.62,7.47,96.15
2026-03-08 15:35:36,Authentication Service,Healthy,146.12,1.16,98.05
2026-03-08 15:35:41,Patient Records API,Down,88.61,6.7,93.55
2026-03-08 15:35:41,Appointment Booking API,Critical,395.02,5.06,98.9
2026-03-08 15:35:41,Lab Results API,Critical,85.78,5.77,98.06
2026-03-08 15:35:41,Pharmacy Service API,Critical,108.59,6.92,99.25
2026-03-08 15:35:41,Authentication Service,Warning,242.02,3.05,96.04
2026-03-08 15:35:41,Patient Records API,Down,536.1,3.77,94.21
2026-03-08 15:35:41,Appointment Booking API,Critical,318.53,7.04,96.81
2026-03-08 15:35:41,Lab Results API,Warning,121.3,3.88,98.04
2026-03-08 15:35:41,Pharmacy Service API,Critical,469.49,5.93,99.37
2026-03-08 15:35:41,Authentication Service,Critical,549.45,2.63,98.02
2026-03-08 15:35:46,Patient Records API,Critical,548.29,2.76,95.7
2026-03-08 15:35:46,Appointment Booking API,Critical,181.81,5.23,97.14
2026-03-08 15:35:46,Lab Results API,Critical,425.09,5.17,97.74
2026-03-08 15:35:46,Pharmacy Service API,Critical,478.31,6.28,96.83
2026-03-08 15:35:46,Authentication Service,Healthy,213.58,0.5,97.15
2026-03-08 15:35:46,Patient Records API,Critical,393.43,7.37,99.38
2026-03-08 15:35:46,Appointment Booking API,Critical,377.38,6.07,96.73
2026-03-08 15:35:46,Lab Results API,Critical,428.52,6.94,96.4
2026-03-08 15:35:46,Pharmacy Service API,Warning,177.27,4.73,96.97
2026-03-08 15:35:46,Authentication Service,Critical,269.47,7.56,96.73
2026-03-08 15:35:51,Patient Records API,Warning,110.24,2.01,99.95
2026-03-08 15:35:51,Appointment Booking API,Warning,260.08,3.82,98.95
2026-03-08 15:35:51,Lab Results API,Healthy,148.32,1.03,99.44
2026-03-08 15:35:51,Pharmacy Service API,Warning,276.9,2.48,97.02
2026-03-08 15:35:51,Authentication Service,Warning,332.82,2.33,96.67
2026-03-08 15:35:51,Patient Records API,Critical,506.12,1.1,97.47
